"","topic","language","term","platform","done"
"3941","Brain-computer interface","ru","Интерфейс мозг-компьютер","dailymotion","True"
"3942","Brain-computer interface","pt","Interface cérebro-computador","youtube","True"
"3943","Brain-computer interface","pt","Interface cérebro-computador","dailymotion","True"
"3944","Brain-computer interface","ur","برین کمپیوٹر انٹرفیس۔","youtube","True"
"3945","Brain-computer interface","ur","برین کمپیوٹر انٹرفیس۔","dailymotion","True"
"3946","Brain-computer interface","de","Gehirn-Computer-Schnittstelle","youtube","True"
"3947","Brain-computer interface","de","Gehirn-Computer-Schnittstelle","dailymotion","True"
"3948","Brain-computer interface","jp","ブレイン・コンピューター・インターフェース","youtube","True"
"3949","Brain-computer interface","jp","ブレイン・コンピューター・インターフェース","dailymotion","True"
"3950","Brain-computer interface","id","Antarmuka otak-komputer","youtube","True"
"3951","Brain-computer interface","id","Antarmuka otak-komputer","dailymotion","True"
"3952","Landsat 9 satellite","en","Landsat 9 satellite","youtube","True"
"3953","Landsat 9 satellite","en","Landsat 9 satellite","dailymotion","True"
"3954","Landsat 9 satellite","zh-cn","Landsat 9 卫星","youtube","True"
"3955","Landsat 9 satellite","zh-cn","Landsat 9 卫星","dailymotion","True"
"3956","Landsat 9 satellite","hi","लैंडसैट 9 उपग्रह","youtube","True"
"3957","Landsat 9 satellite","hi","लैंडसैट 9 उपग्रह","dailymotion","True"
"3958","Landsat 9 satellite","es","Satélite Landsat 9","youtube","True"
"3959","Landsat 9 satellite","es","Satélite Landsat 9","dailymotion","True"
"3960","Landsat 9 satellite","ar","القمر الصناعي لاندسات 9","youtube","True"
"3961","Landsat 9 satellite","ar","القمر الصناعي لاندسات 9","dailymotion","True"
"3962","Landsat 9 satellite","bn","Landsat 9 স্যাটেলাইট","youtube","True"
"3963","Landsat 9 satellite","bn","Landsat 9 স্যাটেলাইট","dailymotion","True"
"3964","Landsat 9 satellite","fr","Satellite Landsat 9","youtube","True"
"3965","Landsat 9 satellite","fr","Satellite Landsat 9","dailymotion","True"
"3966","Landsat 9 satellite","ru","Спутник Landsat 9","youtube","True"
"3967","Landsat 9 satellite","ru","Спутник Landsat 9","dailymotion","True"
"3968","Landsat 9 satellite","pt","Satélite Landsat 9","youtube","True"
"3969","Landsat 9 satellite","pt","Satélite Landsat 9","dailymotion","True"
"3970","Landsat 9 satellite","ur","لینڈ سیٹ 9 سیٹلائٹ","youtube","True"
"3971","Landsat 9 satellite","ur","لینڈ سیٹ 9 سیٹلائٹ","dailymotion","True"
"3972","Landsat 9 satellite","de","Landsat 9 Satellit","youtube","True"
"3973","Landsat 9 satellite","de","Landsat 9 Satellit","dailymotion","True"
"3974","Landsat 9 satellite","jp","ランドサット9号衛星","youtube","True"
"3975","Landsat 9 satellite","jp","ランドサット9号衛星","dailymotion","True"
"3976","Landsat 9 satellite","id","Satelit Landsat 9","youtube","True"
"3977","Landsat 9 satellite","id","Satelit Landsat 9","dailymotion","True"
"3978","Double Asteroid Redirection Test","en","Double Asteroid Redirection Test","youtube","True"
"3979","Double Asteroid Redirection Test","en","Double Asteroid Redirection Test","dailymotion","True"
"3980","Double Asteroid Redirection Test","zh-cn","双小行星重定向测试","youtube","True"
"3981","Double Asteroid Redirection Test","zh-cn","双小行星重定向测试","dailymotion","True"
"3982","Double Asteroid Redirection Test","hi","डबल क्षुद्रग्रह पुनर्निर्देशन परीक्षण","youtube","True"
"3983","Double Asteroid Redirection Test","hi","डबल क्षुद्रग्रह पुनर्निर्देशन परीक्षण","dailymotion","True"
"3984","Double Asteroid Redirection Test","es","Prueba de redireccionamiento de doble asteroide","youtube","True"
"3985","Double Asteroid Redirection Test","es","Prueba de redireccionamiento de doble asteroide","dailymotion","True"
"3986","Double Asteroid Redirection Test","ar","اختبار إعادة توجيه الكويكب المزدوج","youtube","True"
"3987","Double Asteroid Redirection Test","ar","اختبار إعادة توجيه الكويكب المزدوج","dailymotion","True"
"3988","Double Asteroid Redirection Test","bn","ডবল গ্রহাণু পুনireনির্দেশ পরীক্ষা","youtube","True"
"3989","Double Asteroid Redirection Test","bn","ডবল গ্রহাণু পুনireনির্দেশ পরীক্ষা","dailymotion","True"
"3990","Double Asteroid Redirection Test","fr","Test de redirection double astéroïde","youtube","True"
"3991","Double Asteroid Redirection Test","fr","Test de redirection double astéroïde","dailymotion","True"
"3992","Double Asteroid Redirection Test","ru","Двойной тест перенаправления астероидов","youtube","True"
"3993","Double Asteroid Redirection Test","ru","Двойной тест перенаправления астероидов","dailymotion","True"
"3994","Double Asteroid Redirection Test","pt","Teste de Redirecionamento de Asteróide Duplo","youtube","True"
"3995","Double Asteroid Redirection Test","pt","Teste de Redirecionamento de Asteróide Duplo","dailymotion","True"
"3996","Double Asteroid Redirection Test","ur","ڈبل ایسٹرائیڈ ری ڈائریکشن ٹیسٹ۔","youtube","True"
"3997","Double Asteroid Redirection Test","ur","ڈبل ایسٹرائیڈ ری ڈائریکشن ٹیسٹ۔","dailymotion","True"
"3998","Double Asteroid Redirection Test","de","Doppelter Asteroiden-Umleitungstest","youtube","True"
"3999","Double Asteroid Redirection Test","de","Doppelter Asteroiden-Umleitungstest","dailymotion","True"
"4000","Double Asteroid Redirection Test","jp","ダブルアステロイドリダイレクションテスト","youtube","True"
"4001","Double Asteroid Redirection Test","jp","ダブルアステロイドリダイレクションテスト","dailymotion","True"
"4002","Double Asteroid Redirection Test","id","Tes Pengalihan Asteroid Ganda","youtube","True"
"4003","Double Asteroid Redirection Test","id","Tes Pengalihan Asteroid Ganda","dailymotion","True"
"4004","Bacteria that destroy cancer cells","en","Bacteria that destroy cancer cells","youtube","True"
"4005","Bacteria that destroy cancer cells","en","Bacteria that destroy cancer cells","dailymotion","True"
"4006","Bacteria that destroy cancer cells","zh-cn","破坏癌细胞的细菌","youtube","True"
"4007","Bacteria that destroy cancer cells","zh-cn","破坏癌细胞的细菌","dailymotion","True"
"4008","Bacteria that destroy cancer cells","hi","कैंसर कोशिकाओं को नष्ट करने वाले बैक्टीरिया","youtube","True"
"4009","Bacteria that destroy cancer cells","hi","कैंसर कोशिकाओं को नष्ट करने वाले बैक्टीरिया","dailymotion","True"
"4010","Bacteria that destroy cancer cells","es","Bacterias que destruyen las células cancerosas.","youtube","True"
"4011","Bacteria that destroy cancer cells","es","Bacterias que destruyen las células cancerosas.","dailymotion","True"
"4012","Bacteria that destroy cancer cells","ar","البكتيريا التي تدمر الخلايا السرطانية","youtube","True"
"4013","Bacteria that destroy cancer cells","ar","البكتيريا التي تدمر الخلايا السرطانية","dailymotion","True"
"4014","Bacteria that destroy cancer cells","bn","ব্যাকটেরিয়া যা ক্যান্সার কোষ ধ্বংস করে","youtube","True"
"4015","Bacteria that destroy cancer cells","bn","ব্যাকটেরিয়া যা ক্যান্সার কোষ ধ্বংস করে","dailymotion","True"
"4016","Bacteria that destroy cancer cells","fr","Des bactéries qui détruisent les cellules cancéreuses","youtube","True"
"4017","Bacteria that destroy cancer cells","fr","Des bactéries qui détruisent les cellules cancéreuses","dailymotion","True"
"4018","Bacteria that destroy cancer cells","ru","Бактерии, разрушающие раковые клетки","youtube","True"
"4019","Bacteria that destroy cancer cells","ru","Бактерии, разрушающие раковые клетки","dailymotion","True"
"4020","Bacteria that destroy cancer cells","pt","Bactérias que destroem células cancerosas","youtube","True"
"4021","Bacteria that destroy cancer cells","pt","Bactérias que destroem células cancerosas","dailymotion","True"
"4022","Bacteria that destroy cancer cells","ur","بیکٹیریا جو کینسر کے خلیوں کو تباہ کرتے ہیں۔","youtube","True"
"4023","Bacteria that destroy cancer cells","ur","بیکٹیریا جو کینسر کے خلیوں کو تباہ کرتے ہیں۔","dailymotion","True"
"4024","Bacteria that destroy cancer cells","de","Bakterien, die Krebszellen zerstören","youtube","True"
"4025","Bacteria that destroy cancer cells","de","Bakterien, die Krebszellen zerstören","dailymotion","True"
"4026","Bacteria that destroy cancer cells","jp","がん細胞を破壊するバクテリア","youtube","True"
"4027","Bacteria that destroy cancer cells","jp","がん細胞を破壊するバクテリア","dailymotion","True"
"4028","Bacteria that destroy cancer cells","id","Bakteri yang menghancurkan sel kanker","youtube","True"
"4029","Bacteria that destroy cancer cells","id","Bakteri yang menghancurkan sel kanker","dailymotion","True"
"4030","Farming on Mars","en","Farming on Mars","youtube","True"
"4031","Farming on Mars","en","Farming on Mars","dailymotion","True"
"4032","Farming on Mars","zh-cn","在火星上耕种","youtube","True"
"4033","Farming on Mars","zh-cn","在火星上耕种","dailymotion","True"
"4034","Farming on Mars","hi","मंगल ग्रह पर खेती","youtube","True"
"4035","Farming on Mars","hi","मंगल ग्रह पर खेती","dailymotion","True"
"4036","Farming on Mars","es","Agricultura en Marte","youtube","True"
"4037","Farming on Mars","es","Agricultura en Marte","dailymotion","True"
"4038","Farming on Mars","ar","الزراعة على المريخ","youtube","True"
"4039","Farming on Mars","ar","الزراعة على المريخ","dailymotion","True"
"4040","Farming on Mars","bn","মঙ্গল গ্রহে চাষ","youtube","True"
"4041","Farming on Mars","bn","মঙ্গল গ্রহে চাষ","dailymotion","True"
"4042","Farming on Mars","fr","L'agriculture sur Mars","youtube","True"
"4043","Farming on Mars","fr","L'agriculture sur Mars","dailymotion","True"
"4044","Farming on Mars","ru","Фермерство на Марсе","youtube","True"
"4045","Farming on Mars","ru","Фермерство на Марсе","dailymotion","True"
