"","topic","language","term","platform","done"
"3030","BioNTech scientist wins prize","ru","Ученый BioNTech получил приз","youtube","False"
"3031","BioNTech scientist wins prize","ru","Ученый BioNTech получил приз","dailymotion","False"
"3032","BioNTech scientist wins prize","pt","Cientista da BioNTech ganha prêmio","youtube","False"
"3033","BioNTech scientist wins prize","pt","Cientista da BioNTech ganha prêmio","dailymotion","False"
"3034","BioNTech scientist wins prize","ur","بائیو ٹیک سائنسدان نے انعام جیت لیا","youtube","False"
"3035","BioNTech scientist wins prize","ur","بائیو ٹیک سائنسدان نے انعام جیت لیا","dailymotion","False"
"3036","BioNTech scientist wins prize","de","BioNTech-Wissenschaftler gewinnt Preis","youtube","False"
"3037","BioNTech scientist wins prize","de","BioNTech-Wissenschaftler gewinnt Preis","dailymotion","False"
"3038","BioNTech scientist wins prize","jp","BioNTechの科学者が賞を受賞","youtube","False"
"3039","BioNTech scientist wins prize","jp","BioNTechの科学者が賞を受賞","dailymotion","False"
"3040","BioNTech scientist wins prize","id","Ilmuwan BioNTech memenangkan hadiah","youtube","False"
"3041","BioNTech scientist wins prize","id","Ilmuwan BioNTech memenangkan hadiah","dailymotion","False"
"3042","Children covid vaccine","en","Children covid vaccine","youtube","False"
"3043","Children covid vaccine","en","Children covid vaccine","dailymotion","False"
"3044","Children covid vaccine","zh-cn","儿童新型冠状病毒疫苗","youtube","False"
"3045","Children covid vaccine","zh-cn","儿童新型冠状病毒疫苗","dailymotion","False"
"3046","Children covid vaccine","hi","बच्चों की कोविड वैक्सीन","youtube","False"
"3047","Children covid vaccine","hi","बच्चों की कोविड वैक्सीन","dailymotion","False"
"3048","Children covid vaccine","es","Vacuna covid para niños","youtube","False"
"3049","Children covid vaccine","es","Vacuna covid para niños","dailymotion","False"
"3050","Children covid vaccine","ar","لقاح كوفيد للأطفال","youtube","False"
"3051","Children covid vaccine","ar","لقاح كوفيد للأطفال","dailymotion","False"
"3052","Children covid vaccine","bn","শিশুদের কোভিড ভ্যাকসিন","youtube","False"
"3053","Children covid vaccine","bn","শিশুদের কোভিড ভ্যাকসিন","dailymotion","False"
"3054","Children covid vaccine","fr","Vaccin contre le covid des enfants","youtube","False"
"3055","Children covid vaccine","fr","Vaccin contre le covid des enfants","dailymotion","False"
"3056","Children covid vaccine","ru","Детская вакцина против COVID","youtube","False"
"3057","Children covid vaccine","ru","Детская вакцина против COVID","dailymotion","False"
"3058","Children covid vaccine","pt","vacina covid para crianças","youtube","False"
"3059","Children covid vaccine","pt","vacina covid para crianças","dailymotion","False"
"3060","Children covid vaccine","ur","بچوں کو کوڈ ویکسین۔","youtube","False"
"3061","Children covid vaccine","ur","بچوں کو کوڈ ویکسین۔","dailymotion","False"
"3062","Children covid vaccine","de","Covid-Impfung für Kinder","youtube","False"
"3063","Children covid vaccine","de","Covid-Impfung für Kinder","dailymotion","False"
"3064","Children covid vaccine","jp","子供のコビッドワクチン","youtube","False"
"3065","Children covid vaccine","jp","子供のコビッドワクチン","dailymotion","False"
"3066","Children covid vaccine","id","vaksin covid anak","youtube","False"
"3067","Children covid vaccine","id","vaksin covid anak","dailymotion","False"
"3068","Covid vaccine and menstrual changes","en","Covid vaccine and menstrual changes","youtube","False"
"3069","Covid vaccine and menstrual changes","en","Covid vaccine and menstrual changes","dailymotion","False"
"3070","Covid vaccine and menstrual changes","zh-cn","Covid疫苗和月经变化","youtube","False"
"3071","Covid vaccine and menstrual changes","zh-cn","Covid疫苗和月经变化","dailymotion","False"
"3072","Covid vaccine and menstrual changes","hi","कोविड वैक्सीन और मासिक धर्म परिवर्तन","youtube","False"
"3073","Covid vaccine and menstrual changes","hi","कोविड वैक्सीन और मासिक धर्म परिवर्तन","dailymotion","False"
"3074","Covid vaccine and menstrual changes","es","Vacuna covid y cambios menstruales","youtube","False"
"3075","Covid vaccine and menstrual changes","es","Vacuna covid y cambios menstruales","dailymotion","False"
"3076","Covid vaccine and menstrual changes","ar","لقاح كوفيد وتغيرات الدورة الشهرية","youtube","False"
"3077","Covid vaccine and menstrual changes","ar","لقاح كوفيد وتغيرات الدورة الشهرية","dailymotion","False"
"3078","Covid vaccine and menstrual changes","bn","কোভিড ভ্যাকসিন এবং মাসিক পরিবর্তন","youtube","False"
"3079","Covid vaccine and menstrual changes","bn","কোভিড ভ্যাকসিন এবং মাসিক পরিবর্তন","dailymotion","False"
"3080","Covid vaccine and menstrual changes","fr","Vaccin contre le Covid et changements menstruels","youtube","False"
"3081","Covid vaccine and menstrual changes","fr","Vaccin contre le Covid et changements menstruels","dailymotion","False"
"3082","Covid vaccine and menstrual changes","ru","Вакцина против Covid и изменения менструального цикла","youtube","False"
"3083","Covid vaccine and menstrual changes","ru","Вакцина против Covid и изменения менструального цикла","dailymotion","False"
"3084","Covid vaccine and menstrual changes","pt","Vacina Covid e alterações menstruais","youtube","False"
"3085","Covid vaccine and menstrual changes","pt","Vacina Covid e alterações menstruais","dailymotion","False"
"3086","Covid vaccine and menstrual changes","ur","کوویڈ ویکسین اور ماہواری میں تبدیلی","youtube","False"
"3087","Covid vaccine and menstrual changes","ur","کوویڈ ویکسین اور ماہواری میں تبدیلی","dailymotion","False"
"3088","Covid vaccine and menstrual changes","de","Covid-Impfung und Menstruationsänderungen","youtube","False"
"3089","Covid vaccine and menstrual changes","de","Covid-Impfung und Menstruationsänderungen","dailymotion","False"
"3090","Covid vaccine and menstrual changes","jp","コロナワクチンと月経の変化","youtube","False"
"3091","Covid vaccine and menstrual changes","jp","コロナワクチンと月経の変化","dailymotion","False"
"3092","Covid vaccine and menstrual changes","id","Vaksin Covid dan perubahan menstruasi","youtube","False"
"3093","Covid vaccine and menstrual changes","id","Vaksin Covid dan perubahan menstruasi","dailymotion","False"
"3094","'protein trap' is scientific breakthrough","en","'protein trap' is scientific breakthrough","youtube","False"
"3095","'protein trap' is scientific breakthrough","en","'protein trap' is scientific breakthrough","dailymotion","False"
"3096","'protein trap' is scientific breakthrough","zh-cn","“蛋白质陷阱”是科学突破","youtube","False"
"3097","'protein trap' is scientific breakthrough","zh-cn","“蛋白质陷阱”是科学突破","dailymotion","False"
"3098","'protein trap' is scientific breakthrough","hi","'प्रोटीन ट्रैप' है वैज्ञानिक सफलता","youtube","False"
"3099","'protein trap' is scientific breakthrough","hi","'प्रोटीन ट्रैप' है वैज्ञानिक सफलता","dailymotion","False"
"3100","'protein trap' is scientific breakthrough","es","'trampa de proteínas' es un avance científico","youtube","False"
"3101","'protein trap' is scientific breakthrough","es","'trampa de proteínas' es un avance científico","dailymotion","False"
"3102","'protein trap' is scientific breakthrough","ar","""فخ البروتين"" هو اختراق علمي","youtube","False"
"3103","'protein trap' is scientific breakthrough","ar","""فخ البروتين"" هو اختراق علمي","dailymotion","False"
"3104","'protein trap' is scientific breakthrough","bn","'প্রোটিন ফাঁদ' বৈজ্ঞানিক অগ্রগতি","youtube","False"
"3105","'protein trap' is scientific breakthrough","bn","'প্রোটিন ফাঁদ' বৈজ্ঞানিক অগ্রগতি","dailymotion","False"
"3106","'protein trap' is scientific breakthrough","fr","Le ""piège à protéines"" est une percée scientifique","youtube","False"
"3107","'protein trap' is scientific breakthrough","fr","Le ""piège à protéines"" est une percée scientifique","dailymotion","False"
"3108","'protein trap' is scientific breakthrough","ru","«белковая ловушка» - это научный прорыв","youtube","False"
"3109","'protein trap' is scientific breakthrough","ru","«белковая ловушка» - это научный прорыв","dailymotion","False"
"3110","'protein trap' is scientific breakthrough","pt","'armadilha de proteína' é um avanço científico","youtube","False"
"3111","'protein trap' is scientific breakthrough","pt","'armadilha de proteína' é um avanço científico","dailymotion","False"
"3112","'protein trap' is scientific breakthrough","ur","'پروٹین ٹریپ' سائنسی پیش رفت ہے۔","youtube","False"
"3113","'protein trap' is scientific breakthrough","ur","'پروٹین ٹریپ' سائنسی پیش رفت ہے۔","dailymotion","False"
"3114","'protein trap' is scientific breakthrough","de","'Proteinfalle' ist wissenschaftlicher Durchbruch","youtube","False"
"3115","'protein trap' is scientific breakthrough","de","'Proteinfalle' ist wissenschaftlicher Durchbruch","dailymotion","False"
"3116","'protein trap' is scientific breakthrough","jp","「プロテイントラップ」は科学的な進歩です","youtube","False"
"3117","'protein trap' is scientific breakthrough","jp","「プロテイントラップ」は科学的な進歩です","dailymotion","False"
"3118","'protein trap' is scientific breakthrough","id","'perangkap protein' adalah terobosan ilmiah","youtube","False"
"3119","'protein trap' is scientific breakthrough","id","'perangkap protein' adalah terobosan ilmiah","dailymotion","False"
